time,groundspeed
2022-07-17T18:57:10.938,123
2022-07-17T18:57:11.450,123
2022-07-17T18:57:13.213,123
2022-07-17T18:57:13.914,123
2022-07-17T18:57:14.625,124
2022-07-17T18:57:15.986,124
2022-07-17T18:57:16.537,124
2022-07-17T18:57:18.101,124
2022-07-17T18:57:19.062,123
2022-07-17T18:57:19.874,124
2022-07-17T18:57:20.585,124
2022-07-17T18:57:21.597,124
2022-07-17T18:57:22.608,123
2022-07-17T18:57:23.550,122
2022-07-17T18:57:25.162,122
2022-07-17T18:57:25.734,122
2022-07-17T18:57:26.934,122
2022-07-17T18:57:27.595,122
2022-07-17T18:57:28.957,122
2022-07-17T18:57:29.417,122
2022-07-17T18:57:30.829,122
2022-07-17T18:57:31.490,121
2022-07-17T18:57:32.901,122
2022-07-17T18:57:33.753,121
2022-07-17T18:57:35.225,121
2022-07-17T18:57:35.625,120
2022-07-17T18:57:36.486,119
2022-07-17T18:57:38.209,121
2022-07-17T18:57:38.410,120
2022-07-17T18:57:39.521,120
2022-07-17T18:57:41.174,120
2022-07-17T18:57:42.025,122
2022-07-17T18:57:42.929,122
2022-07-17T18:57:43.390,122
2022-07-17T18:57:44.702,122
2022-07-17T18:57:45.414,122
2022-07-17T18:57:46.707,123
2022-07-17T18:57:48.020,123
2022-07-17T18:57:48.931,123
2022-07-17T18:57:50.043,123
2022-07-17T18:57:51.214,126
2022-07-17T18:57:51.515,126
2022-07-17T18:57:52.475,126
2022-07-17T18:57:54.189,126
2022-07-17T18:57:54.940,126
2022-07-17T18:57:55.502,125
2022-07-17T18:57:56.618,125
2022-07-17T18:57:57.779,125
2022-07-17T18:57:58.830,125
2022-07-17T18:57:59.893,125
2022-07-17T18:58:01.105,126
2022-07-17T18:58:01.465,126
2022-07-17T18:58:02.728,126
2022-07-17T18:58:03.682,125
2022-07-17T18:58:04.696,125
2022-07-17T18:58:05.858,126
2022-07-17T18:58:07.120,125
2022-07-17T18:58:07.530,125
2022-07-17T18:58:09.083,125
2022-07-17T18:58:09.694,124
2022-07-17T18:58:11.107,124
2022-07-17T18:58:11.919,124
2022-07-17T18:58:12.930,124
2022-07-17T18:58:14.201,124
2022-07-17T18:58:15.052,124
2022-07-17T18:58:15.663,124
2022-07-17T18:58:16.574,124
2022-07-17T18:58:17.576,124
2022-07-17T18:58:18.639,123
2022-07-17T18:58:19.450,123
