Time,Longitude,Latitude,ortho_fit
2022-07-17T19:02:30.797,-115.638356,35.746272,11194
2022-07-17T19:02:31.797,-115.638978,35.745692,11194
2022-07-17T19:02:32.117,-115.639172,35.745478,11194
2022-07-17T19:02:32.195,-115.639236,35.745456,11194
2022-07-17T19:02:32.195,-115.639236,35.745456,11194
2022-07-17T19:02:33.117,-115.639794,35.744941,11194
2022-07-17T19:02:33.797,-115.640244,35.744512,11194
2022-07-17T19:02:34.242,-115.640502,35.744255,11194
2022-07-17T19:02:34.398,-115.640631,35.744169,11194
2022-07-17T19:02:35.234,-115.641146,35.743697,11194
2022-07-17T19:02:35.594,-115.641382,35.743482,11194
2022-07-17T19:02:36.203,-115.641682,35.743182,11194
2022-07-17T19:02:36.797,-115.642133,35.742774,11194
2022-07-17T19:02:37.242,-115.64239,35.742538,11194
2022-07-17T19:02:37.594,-115.642626,35.742302,11194
