time,groundspeed
2022-07-17T18:53:48.594,79.7
2022-07-17T18:53:49.195,79.3
2022-07-17T18:53:50.594,81.0
2022-07-17T18:53:51.195,82.2
2022-07-17T18:53:52.594,82.2
2022-07-17T18:53:53.797,82.1
2022-07-17T18:53:54.398,81.4
2022-07-17T18:53:55.398,82.7
2022-07-17T18:53:56.797,80.8
2022-07-17T18:53:57.797,81.4
2022-07-17T18:53:58.594,81.1
2022-07-17T18:53:59.195,81.3
2022-07-17T18:54:00.398,82.6
2022-07-17T18:54:01.398,83.4
2022-07-17T18:54:02.398,84.7
2022-07-17T18:54:03.398,84.5
2022-07-17T18:54:04.195,84.1
2022-07-17T18:54:05.594,83.1
2022-07-17T18:54:06.594,81.6
2022-07-17T18:54:07.398,80.6
2022-07-17T18:54:08.594,80.6
2022-07-17T18:54:09.594,81.4
2022-07-17T18:54:10.797,79.0
2022-07-17T18:54:11.195,77.9
2022-07-17T18:54:12.797,77.3
2022-07-17T18:54:13.594,79.2
2022-07-17T18:54:14.594,80.0
2022-07-17T18:54:15.398,78.5
2022-07-17T18:54:16.594,79.8
2022-07-17T18:54:17.797,76.3
2022-07-17T18:54:18.195,76.9
2022-07-17T18:54:19.195,76.1
2022-07-17T18:54:20.195,77.9
2022-07-17T18:54:21.195,76.7
2022-07-17T18:54:22.195,74.3
2022-07-17T18:54:23.797,73.0
2022-07-17T18:54:24.594,73.0
2022-07-17T18:54:25.195,72.2
2022-07-17T18:54:26.195,72.9
2022-07-17T18:54:27.398,72.7
2022-07-17T18:54:28.195,73.4
2022-07-17T18:54:29.594,73.3
2022-07-17T18:54:30.797,74.3
2022-07-17T18:54:31.398,74.8
2022-07-17T18:54:32.195,74.5
2022-07-17T18:54:33.398,73.0
2022-07-17T18:54:34.797,74.2
2022-07-17T18:54:35.594,75.2
2022-07-17T18:54:36.797,74.4
2022-07-17T18:54:37.797,74.6
2022-07-17T18:54:38.398,74.3
2022-07-17T18:54:39.195,76.0
2022-07-17T18:54:40.398,74.6
2022-07-17T18:54:41.594,74.0
2022-07-17T18:54:42.398,73.2
2022-07-17T18:54:43.195,73.7
2022-07-17T18:54:45.195,73.1
2022-07-17T18:54:46.594,72.9
2022-07-17T18:54:47.398,70.7
2022-07-17T18:54:48.000,71.4
2022-07-17T18:54:49.195,70.2
2022-07-17T18:54:50.594,70.0
2022-07-17T18:54:51.594,68.7
2022-07-17T18:54:52.398,67.9
2022-07-17T18:54:53.797,68.7
2022-07-17T18:54:54.594,67.3
2022-07-17T18:54:55.398,68.0
2022-07-17T18:54:56.797,67.6
2022-07-17T18:54:57.398,67.9
2022-07-17T18:54:58.195,67.2
2022-07-17T18:54:59.195,67.0
2022-07-17T18:55:00.797,68.4
2022-07-17T18:55:01.797,65.9
2022-07-17T18:55:02.195,65.7
2022-07-17T18:55:03.594,64.9
2022-07-17T18:55:04.195,66.5
2022-07-17T18:55:05.195,65.5
2022-07-17T18:55:06.797,64.8
2022-07-17T18:55:07.195,63.6
2022-07-17T18:55:08.594,61.8
2022-07-17T18:55:09.797,59.2
2022-07-17T18:55:10.195,58.6
2022-07-17T18:55:11.594,57.2
2022-07-17T18:55:12.398,55.6
2022-07-17T18:55:13.000,54.3
2022-07-17T18:55:14.594,53.4
2022-07-17T18:55:15.797,52.6
2022-07-17T18:55:16.195,51.3
2022-07-17T18:55:17.797,51.7
2022-07-17T18:55:18.797,54.0
2022-07-17T18:55:19.398,56.5
2022-07-17T18:55:20.195,57.6
2022-07-17T18:55:21.398,60.2
2022-07-17T18:55:22.594,64.1
2022-07-17T18:55:38.797,70.7
2022-07-17T18:55:40.398,73.9
2022-07-17T18:55:41.594,75.9
2022-07-17T18:55:42.797,77.8
2022-07-17T18:55:43.195,77.9
2022-07-17T18:55:44.398,77.4
2022-07-17T18:55:45.195,75.7
2022-07-17T18:55:46.797,76.2
2022-07-17T18:55:47.594,75.9
2022-07-17T18:55:48.594,75.1
2022-07-17T18:55:49.594,74.8
2022-07-17T18:55:50.594,74.5
2022-07-17T18:55:51.797,75.1
2022-07-17T18:55:52.195,74.2
2022-07-17T18:55:53.594,75.5
2022-07-17T18:55:54.398,75.3
2022-07-17T18:55:55.195,76.5
2022-07-17T18:55:56.195,76.5
2022-07-17T18:55:57.195,77.7
2022-07-17T18:55:58.797,76.3
2022-07-17T18:55:59.398,76.7
2022-07-17T18:56:00.797,77.0
2022-07-17T18:56:01.398,78.1
2022-07-17T18:56:02.594,78.5
2022-07-17T18:56:03.195,77.4
2022-07-17T18:56:04.594,77.6
2022-07-17T18:56:05.594,77.7
2022-07-17T18:56:06.594,77.6
2022-07-17T18:56:07.797,76.8
2022-07-17T18:56:08.195,74.4
2022-07-17T18:56:09.797,74.5
2022-07-17T18:56:10.797,73.9
2022-07-17T18:56:11.797,73.2
2022-07-17T18:56:12.195,71.6
2022-07-17T18:56:13.195,69.5
2022-07-17T18:56:14.797,69.2
2022-07-17T18:56:15.594,68.9
2022-07-17T18:56:16.195,70.0
2022-07-17T18:56:17.594,70.2
2022-07-17T18:56:18.797,71.0
2022-07-17T18:56:19.594,72.2
2022-07-17T18:56:20.195,74.3
2022-07-17T18:56:21.594,75.6
2022-07-17T18:56:22.398,76.3
2022-07-17T18:56:23.594,76.0
2022-07-17T18:56:24.195,76.3
2022-07-17T18:56:25.398,75.9
2022-07-17T18:56:26.195,76.8
2022-07-17T18:56:27.594,78.1
2022-07-17T18:56:28.797,77.7
2022-07-17T18:56:29.398,79.0
2022-07-17T18:56:30.398,80.5
2022-07-17T18:56:31.797,85.2
2022-07-17T18:56:32.797,87.0
2022-07-17T18:56:33.797,87.6
2022-07-17T18:56:34.398,88.4
2022-07-17T18:56:35.594,89.8
2022-07-17T18:56:36.797,89.8
2022-07-17T18:56:37.797,92.0
2022-07-17T18:56:38.398,90.7
2022-07-17T18:56:39.195,91.4
2022-07-17T18:56:40.398,87.9
2022-07-17T18:56:42.195,87.0
2022-07-17T18:56:43.398,85.7
2022-07-17T18:56:44.398,85.5
2022-07-17T18:56:45.398,87.1
2022-07-17T18:56:46.594,86.0
2022-07-17T18:56:47.398,86.2
2022-07-17T18:56:48.195,85.4
2022-07-17T18:56:49.398,88.1
2022-07-17T18:56:50.594,88.3
2022-07-17T18:56:51.594,87.2
2022-07-17T18:56:52.195,85.9
2022-07-17T18:56:53.797,86.0
2022-07-17T18:56:54.594,87.6
2022-07-17T18:56:55.594,87.4
2022-07-17T18:56:57.797,87.7
2022-07-17T18:56:58.195,87.6
2022-07-17T18:57:00.594,87.9
2022-07-17T18:57:01.797,88.9
2022-07-17T18:57:02.797,90.1
2022-07-17T18:57:03.398,91.3
2022-07-17T18:57:04.594,91.2
2022-07-17T18:57:05.797,93.0
2022-07-17T18:57:06.398,93.9
2022-07-17T18:57:07.594,95.5
2022-07-17T18:57:08.594,94.1
2022-07-17T18:57:09.195,94.7
2022-07-17T18:57:10.594,94.3
2022-07-17T18:57:11.797,96.2
2022-07-17T18:57:12.398,96.6
2022-07-17T18:57:13.594,96.4
2022-07-17T18:57:14.398,95.2
2022-07-17T18:57:15.398,94.7
2022-07-17T18:57:16.398,95.4
2022-07-17T18:57:17.797,95.4
2022-07-17T18:57:18.398,95.0
2022-07-17T18:57:19.398,94.1
2022-07-17T18:57:20.594,94.7
2022-07-17T18:57:21.797,94.7
2022-07-17T18:57:22.594,95.0
2022-07-17T18:57:23.398,94.9
2022-07-17T18:57:24.398,94.9
2022-07-17T18:57:25.195,95.3
2022-07-17T18:57:26.594,95.2
2022-07-17T18:57:27.594,96.2
2022-07-17T18:57:28.797,96.0
2022-07-17T18:57:29.594,96.8
2022-07-17T18:57:30.594,96.2
2022-07-17T18:57:31.195,96.9
2022-07-17T18:57:32.594,95.8
2022-07-17T18:57:33.195,96.9
2022-07-17T18:57:34.594,96.2
2022-07-17T18:57:35.797,96.9
2022-07-17T18:57:36.797,95.0
2022-07-17T18:57:37.398,95.5
2022-07-17T18:57:38.797,97.3
2022-07-17T18:57:39.398,96.8
2022-07-17T18:57:40.398,97.2
2022-07-17T18:57:41.594,93.9
2022-07-17T18:57:42.594,94.3
2022-07-17T18:57:43.195,91.9
2022-07-17T18:57:44.195,90.6
2022-07-17T18:57:45.195,88.7
2022-07-17T18:57:46.398,88.7
2022-07-17T18:57:47.195,86.1
2022-07-17T18:57:48.398,85.2
2022-07-17T18:57:49.594,83.2
2022-07-17T18:57:50.594,82.7
2022-07-17T18:57:51.594,80.3
2022-07-17T18:57:52.594,77.9
2022-07-17T18:57:53.797,77.0
2022-07-17T18:57:54.797,76.1
2022-07-17T18:57:55.594,74.9
2022-07-17T18:57:56.797,74.9
2022-07-17T18:57:57.797,73.9
2022-07-17T18:57:58.594,76.2
2022-07-17T18:57:59.195,75.4
2022-07-17T18:58:00.594,76.6
2022-07-17T18:58:01.594,75.7
2022-07-17T18:58:02.594,76.3
2022-07-17T18:58:03.594,77.0
2022-07-17T18:58:04.594,76.0
2022-07-17T18:58:05.195,75.7
2022-07-17T18:58:06.594,75.4
2022-07-17T18:58:07.398,76.0
2022-07-17T18:58:08.195,76.2
2022-07-17T18:58:09.594,76.1
2022-07-17T18:58:10.594,75.1
2022-07-17T18:58:11.398,75.2
2022-07-17T18:58:12.797,74.8
2022-07-17T18:58:13.195,75.3
2022-07-17T18:58:14.797,76.8
2022-07-17T18:58:15.195,77.1
2022-07-17T18:58:16.398,78.4
2022-07-17T18:58:17.594,77.2
2022-07-17T18:58:18.195,77.5
2022-07-17T18:58:19.797,77.5
2022-07-17T18:58:20.398,77.5
2022-07-17T18:58:21.594,78.0
2022-07-17T18:58:22.797,78.1
2022-07-17T18:58:23.398,78.6
2022-07-17T18:58:24.398,78.8
2022-07-17T18:58:25.195,79.3
2022-07-17T18:58:26.594,78.8
2022-07-17T18:58:27.398,80.0
2022-07-17T18:58:28.594,79.6
2022-07-17T18:58:30.398,79.8
2022-07-17T18:58:31.195,79.1
