Time,Longitude,Latitude,interp_fit
2022-07-17T18:46:49.536,-115.485555555556,36.275,7883.93778676671
2022-07-17T18:46:50.648,-115.486388888889,36.2747222222222,7889.32636909282
2022-07-17T18:46:51.510,-115.486666666667,36.275,7893.50348955257
2022-07-17T18:46:52.471,-115.486944444444,36.2752777777778,7897.68931609712
2022-07-17T18:46:53.832,-115.488055555556,36.275,7903.61742263837
2022-07-17T18:46:54.643,-115.488055555556,36.2752777777778,7906.77120804114
2022-07-17T18:46:55.794,-115.488611111111,36.2755555555556,7911.24717308591
2022-07-17T18:46:57.196,-115.489444444444,36.2752777777778,7916.12554209659
2022-07-17T18:46:57.797,-115.489722222222,36.2755555555556,7918.21676788954
2022-07-17T18:46:58.558,-115.49,36.2755555555556,7920.56256845358
2022-07-17T18:46:59.970,-115.490833333333,36.2755555555556,7924.91509089377
2022-07-17T18:47:00.481,-115.491111111111,36.2755555555556,7926.30668198973
2022-07-17T18:47:02.093,-115.491666666667,36.2758333333333,7930.69659430053
2022-07-17T18:47:02.853,-115.492222222222,36.2755555555556,7932.42016194509
2022-07-17T18:47:03.564,-115.4925,36.2758333333333,7934.03446349489
2022-07-17T18:47:04.926,-115.493055555556,36.2761111111111,7937.23065464649
2022-07-17T18:47:05.728,-115.493611111111,36.2758333333333,7939.08973862346
2022-07-17T18:47:07.083,-115.494166666667,36.2761111111111,7942.01317676199
2022-07-17T18:47:07.995,-115.494722222222,36.2758333333333,7943.77575465012
2022-07-17T18:47:08.806,-115.495,36.2761111111111,7945.34313507947
2022-07-17T18:47:09.918,-115.495555555556,36.2763888888889,7947.49224332343
2022-07-17T18:47:10.529,-115.496111111111,36.2758333333333,7948.60805849875
2022-07-17T18:47:11.380,-115.496388888889,36.2761111111111,7950.16216438759
2022-07-17T18:47:12.542,-115.496666666667,36.2763888888889,7952.28422173329
2022-07-17T18:47:13.904,-115.497777777778,36.2761111111111,7954.75636768571
2022-07-17T18:47:14.905,-115.498055555556,36.2763888888889,7956.57326778848
2022-07-17T18:47:15.773,-115.498888888889,36.2761111111111,7958.19008782475
2022-07-17T18:47:16.929,-115.499166666667,36.2763888888889,7960.34336401458
2022-07-17T18:47:18.041,-115.5,36.2761111111111,7962.50252686818
2022-07-17T18:47:18.794,-115.500277777778,36.2763888888889,7963.96462191386
2022-07-17T18:47:19.705,-115.500555555556,36.2766666666667,7965.73350447564
2022-07-17T18:47:21.016,-115.501666666667,36.2766666666667,7968.3337446491
2022-07-17T18:47:22.129,-115.502222222222,36.2766666666667,7970.5627279364
2022-07-17T18:47:22.489,-115.502222222222,36.2769444444445,7971.28501146399
2022-07-17T18:47:23.751,-115.503333333333,36.2766666666667,7973.8188873119
2022-07-17T18:47:24.512,-115.503611111111,36.2769444444445,7975.34614317961
2022-07-17T18:47:25.923,-115.504722222222,36.2769444444445,7978.17044775475
2022-07-17T18:47:26.534,-115.504722222222,36.2769444444445,7979.38847065538
2022-07-17T18:47:28.136,-115.505833333333,36.2769444444445,7982.56038670799
2022-07-17T18:47:28.947,-115.506111111111,36.2772222222222,7984.15078992478
2022-07-17T18:47:30.160,-115.506666666667,36.2775,7986.50515252951
2022-07-17T18:47:30.721,-115.507222222222,36.2769444444445,7987.58266043274
2022-07-17T18:47:32.894,-115.507777777778,36.2775,7991.66846627069
2022-07-17T18:47:34.048,-115.508611111111,36.2772222222222,7993.77984740893
2022-07-17T18:47:34.911,-115.508888888889,36.2772222222222,7995.35880899978
2022-07-17T18:47:36.069,-115.509722222222,36.2772222222222,7997.4308612227
2022-07-17T18:47:38.243,-115.510833333333,36.2769444444445,8001.18606494375
2022-07-17T18:47:38.544,-115.510833333333,36.2772222222222,8001.69689637751
2022-07-17T18:47:41.869,-115.512222222222,36.2772222222222,8007.31593272189
2022-07-17T18:47:44.693,-115.513611111111,36.2772222222222,8012.25140038966
2022-07-17T18:47:45.654,-115.514166666667,36.2769444444445,8014.01068604153
2022-07-17T18:47:46.565,-115.514722222222,36.2772222222222,8015.72995234577
2022-07-17T18:47:47.926,-115.515277777778,36.2769444444445,8018.40950347371
2022-07-17T18:47:48.537,-115.515555555556,36.2769444444445,8019.65723189353
2022-07-17T18:47:49.600,-115.516388888889,36.2769444444445,8021.82799400501
2022-07-17T18:47:51.153,-115.517222222222,36.2766666666667,8024.99939017966
2022-07-17T18:47:51.663,-115.5175,36.2766666666667,8026.13726199641
2022-07-17T18:47:53.025,-115.518333333333,36.2763888888889,8029.1760491148
2022-07-17T18:47:53.735,-115.518333333333,36.2766666666667,8030.88933559903
2022-07-17T18:47:54.686,-115.519166666667,36.2763888888889,8033.18417541887
2022-07-17T18:47:55.748,-115.519444444444,36.2766666666667,8035.74686614154
2022-07-17T18:47:57.472,-115.520277777778,36.2763888888889,8040.31278920873
2022-07-17T18:47:58.677,-115.521111111111,36.2761111111111,8043.50416862246
2022-07-17T18:48:00.091,-115.521944444444,36.2758333333333,8047.63082266439
2022-07-17T18:48:00.502,-115.521944444444,36.2758333333333,8048.83029566662
2022-07-17T18:48:01.915,-115.522777777778,36.2755555555556,8052.95403079858
2022-07-17T18:48:03.067,-115.523055555556,36.2758333333333,8056.59897746104
2022-07-17T18:48:03.678,-115.523055555556,36.2758333333333,8058.53219163562
2022-07-17T18:48:04.439,-115.523888888889,36.2755555555556,8060.94000780801
2022-07-17T18:48:05.851,-115.524166666667,36.2755555555556,8065.70185909189
2022-07-17T18:48:07.222,-115.525,36.2755555555556,8070.32544010544
2022-07-17T18:48:07.773,-115.525,36.2755555555556,8072.30963332039
2022-07-17T18:48:08.843,-115.525555555556,36.2752777777778,8076.16278423125
2022-07-17T18:48:10.699,-115.526388888889,36.275,8082.84638080222
2022-07-17T18:48:11.710,-115.526666666667,36.275,8086.74539866702
2022-07-17T18:48:14.683,-115.527777777778,36.2744444444444,8098.21105495994
2022-07-17T18:48:16.096,-115.528333333333,36.2738888888889,8103.92969465185
2022-07-17T18:48:16.658,-115.528611111111,36.2741666666667,8106.20419996921
2022-07-17T18:48:17.970,-115.528888888889,36.2736111111111,8111.68585106763
2022-07-17T18:48:18.881,-115.529444444444,36.2730555555556,8115.492088938
2022-07-17T18:48:19.882,-115.529722222222,36.2727777777778,8119.81898351142
2022-07-17T18:48:20.943,-115.53,36.2727777777778,8124.40523320695
2022-07-17T18:48:22.104,-115.530277777778,36.2722222222222,8129.64285373045
2022-07-17T18:48:22.616,-115.530833333333,36.2719444444444,8131.95263914648
2022-07-17T18:48:23.678,-115.531111111111,36.2713888888889,8136.74364097404
2022-07-17T18:48:24.791,-115.531111111111,36.2713888888889,8142.00896710145
2022-07-17T18:48:25.952,-115.531666666667,36.2708333333333,8147.50136976557
2022-07-17T18:48:26.653,-115.531944444444,36.2705555555556,8150.98165902806
2022-07-17T18:48:27.564,-115.531944444444,36.2705555555556,8155.5045431488
2022-07-17T18:48:28.675,-115.532222222222,36.27,8161.02037824828
2022-07-17T18:48:29.938,-115.5325,36.2694444444445,8167.49305732515
2022-07-17T18:48:30.850,-115.532777777778,36.2691666666667,8172.31812040684
2022-07-17T18:48:31.962,-115.532777777778,36.2691666666667,8178.30513756194
2022-07-17T18:48:33.023,-115.533333333333,36.2686111111111,8184.0175709413
2022-07-17T18:48:33.533,-115.533611111111,36.2680555555556,8186.84319813329
2022-07-17T18:48:34.995,-115.533888888889,36.2675,8194.94332897668
2022-07-17T18:48:35.897,-115.533888888889,36.2675,8200.06857260893
2022-07-17T18:48:36.508,-115.534166666667,36.2672222222222,8203.54032681581
2022-07-17T18:48:37.620,-115.534166666667,36.2672222222222,8209.85880759996
2022-07-17T18:48:39.083,-115.534444444444,36.2666666666667,8218.3364448255
2022-07-17T18:48:39.544,-115.535,36.2661111111111,8221.00779842219
2022-07-17T18:48:40.798,-115.535,36.2655555555556,8228.37600446645
2022-07-17T18:48:41.659,-115.535,36.2655555555556,8233.43503409283
2022-07-17T18:48:42.520,-115.535277777778,36.265,8238.55953719473
2022-07-17T18:48:43.983,-115.535555555556,36.2644444444444,8247.26702593993
2022-07-17T18:48:45.454,-115.535555555556,36.2638888888889,8256.13498779107
2022-07-17T18:48:46.467,-115.535555555556,36.2638888888889,8262.2418849526
2022-07-17T18:48:47.970,-115.535833333333,36.2627777777778,8271.42399949096
2022-07-17T18:48:48.762,-115.535833333333,36.2627777777778,8276.26247927856
2022-07-17T18:48:49.823,-115.535833333333,36.2622222222222,8282.8376343319
2022-07-17T18:48:51.034,-115.536111111111,36.2616666666667,8290.34235960731
2022-07-17T18:48:51.895,-115.535833333333,36.2613888888889,8295.7537456339
